identity,ACTB,IFITM3,CD4,IFNG,B2M,umap_1,umap_2
pDC,12,0,0,0,69,-2.223855105277121,-1.3241746980735236
CD14 Mono,7,8,0,0,127,-7.57800253951174,9.05326313189779
CD14 Mono,8,11,0,0,85,-8.014951315756857,8.342026178162438
CD4 Naive T,2,0,0,0,45,9.534818085793436,-1.2623198587485724
CD14 Mono,13,19,0,0,101,-6.634763327475607,9.958386842530114
CD14 Mono,11,15,0,0,97,-8.585864630576193,8.83136028460775
CD4 Naive T,2,0,0,0,71,7.649753007058084,-1.0263325531073981
CD16 Mono,11,18,0,0,156,-9.514991370078146,4.630198423188073
B,1,0,0,0,18,5.355579766396463,6.116108838837487
CD14 Mono,15,18,0,0,203,-7.9325924786291715,10.249062005799157
CD16 Mono,9,8,0,0,61,-8.05142029845339,6.031622831147057
B,0,3,0,0,74,6.0660647479333285,6.30770010165487
CD14 Mono,21,15,0,0,71,-8.508918372031271,8.37709182910238
CD4 Naive T,0,0,0,0,50,8.373871239785135,-0.251564871151107
CD4 Naive T,0,2,0,0,56,7.869299801949442,-0.6002174276896888
B Activated,16,0,0,0,62,4.419215592507303,7.967128221314294
Mk,1,0,0,0,61,7.362057599190653,-0.28339162059511486
CD4 Memory T,2,0,0,0,87,4.3490614024438266,-0.539589698989051
CD14 Mono,8,11,0,0,87,-7.343713370200216,10.50749725512777
CD4 Naive T,2,0,0,0,61,8.911764535073221,-0.9364420134612494
B,4,0,0,0,73,3.721068295601785,8.201933328430993
CD4 Naive T,1,0,0,0,52,4.8531340686120394,-3.589361484725135
CD16 Mono,8,15,0,0,140,-8.659974661704123,5.549590055268151
CD4 Memory T,2,0,0,0,55,5.116887005928934,-0.17728417702402416
CD14 Mono,7,6,0,0,50,-5.877327051993429,8.617178384583337
CD14 Mono,5,9,0,0,72,-5.789544192191183,11.047787133972985
CD8 T,3,0,0,0,152,2.1852070418633818,0.5860077779701776
T activated,1,1,0,0,53,3.1514329043664335,-3.2943780977317267
CD14 Mono,4,9,0,0,80,-4.867964354392111,8.442719880860192
CD16 Mono,24,22,0,0,126,-9.462915030356466,4.001110975067956
CD16 Mono,14,24,0,0,117,-9.265110579367697,3.8146974485329217
CD14 Mono,6,9,0,0,65,-5.533658114310324,9.288636628907067
B Activated,10,0,0,0,76,2.7860311595239042,8.691201631348473
CD4 Naive T,2,2,0,0,49,8.122013482216776,-1.7209907133170539
CD8 T,1,1,0,1,66,3.1962026683129667,-0.4807247776576454
CD4 Naive T,0,0,0,0,62,7.276688012246073,-0.6250674087592536
CD14 Mono,24,25,0,0,109,-8.606010046835959,9.352300111573083
CD16 Mono,12,20,0,0,167,-9.097875204917013,5.337918702881677
CD4 Memory T,4,1,0,0,73,6.243050011757791,-0.35533946343149486
CD14 Mono,12,14,0,0,81,-7.919227209921896,9.607806627076013
CD14 Mono,9,11,0,0,53,-5.561014262076437,9.11167377642904
CD4 Memory T,2,0,0,0,64,5.327536019448221,-2.6096683103629523
CD4 Naive T,5,1,0,0,79,7.475194844368875,-1.2016401846000129
B,5,0,0,0,52,6.817195805672586,6.252955858033044
CD4 Naive T,0,0,0,0,40,8.6432260600366,-1.3243793804236823
CD4 Memory T,3,2,0,0,67,4.509799393776834,-0.3241927582808906
CD4 Naive T,0,4,0,0,68,9.098520669106424,-0.9708119589873725
B,5,1,0,0,101,5.664850625161112,6.335044328492028
T activated,0,0,0,0,46,7.885744485024393,-2.0194858867713386
CD14 Mono,3,7,0,0,51,-4.884995070334494,9.323978845398766
CD14 Mono,11,24,0,0,151,-7.938410368796408,8.542902414124352
T activated,1,0,0,0,31,3.9650239077844023,-2.8997221548148566
CD8 T,1,0,0,0,60,2.697015914086282,0.7178038399628228
CD4 Naive T,2,0,0,0,64,8.503054055336893,-1.2331842739173347
CD4 Naive T,0,0,0,0,58,7.472476872567118,-1.0211479026862555
NK,3,2,0,0,68,0.08362596011537314,1.9654070775917596
CD4 Naive T,2,2,0,0,61,8.155919465187967,-2.1339417059012824
CD4 Naive T,2,3,0,0,82,6.910049828652323,-0.561548824984687
CD14 Mono,11,18,0,0,113,-8.324802962180197,8.695184175293786
B,4,1,0,0,38,4.933007153634012,6.6974930208138055
pDC,3,1,0,0,85,-2.04051109873873,-0.9807658154555732
T activated,1,0,0,0,67,2.0783216086663603,-2.9567592699119025
B Activated,2,0,0,0,54,4.569320115212381,7.765912954132897
Mk,5,0,1,0,45,5.114629658822,-5.48346143551554
CD8 T,2,1,0,0,102,1.4374200431146025,1.645799819748742
T activated,2,0,0,0,38,0.36770272529500725,-4.010330017287391
CD14 Mono,7,16,0,0,73,-6.555512991782248,10.662634317200524
CD14 Mono,12,23,0,0,117,-8.046712008353293,8.895388070862634
Mk,7,0,0,0,50,6.809211644295633,-1.6997843343802863
CD4 Naive T,3,2,0,0,67,8.282427224282205,-1.1059490997382575
CD16 Mono,9,18,0,0,96,-9.042732802268088,4.2571443956307
CD14 Mono,5,10,0,0,62,-5.307629671927511,10.448679391663415
CD4 Naive T,0,1,0,0,57,9.316713723305643,-2.17940026112284
CD4 Naive T,7,0,0,0,89,6.673936280373514,-1.894716914374488
CD14 Mono,1,16,0,0,81,-4.656638232108175,9.173324052613122
CD4 Naive T,0,0,0,0,26,6.311687859658182,-0.9474024135657722
CD4 Memory T,4,0,0,0,47,7.741443070534647,0.1905391853264397
CD14 Mono,15,11,0,0,81,-7.778035250540793,10.063328210633141
Mk,13,0,0,0,75,4.364919575814188,-3.4798768121787482
B,1,1,0,0,50,1.1294467774667143,-2.8259702283927375
CD4 Naive T,3,0,0,0,81,8.553059014443338,-0.7968081194945746
CD4 Memory T,3,0,0,0,103,4.784643563393534,-1.330065305907386
CD4 Memory T,1,1,0,0,62,7.189064416054666,-0.020803425092356817
CD4 Naive T,2,0,0,0,55,9.399374398354471,-2.6214974481650763
CD8 T,1,0,0,0,71,0.9659946290292144,1.72176260165487
CD8 T,0,0,0,0,65,3.1847623912133574,0.2840018909386223
B,2,0,0,0,72,5.5123867121972445,6.5755752962044305
CD14 Mono,3,9,0,0,85,-5.606518355246603,9.299828950684411
CD4 Memory T,4,2,0,0,51,5.30148497498411,-0.5951733846255713
CD14 Mono,9,21,0,0,103,-5.954956141348898,11.107049409668786
NK,4,0,0,0,53,1.9171935645379423,1.0432584922722405
CD14 Mono,15,12,0,0,73,-6.0400801571570035,8.165429536621911
CD4 Memory T,2,1,0,0,101,7.423505219582498,-0.8129799325057441
T activated,7,0,0,0,138,0.3242552009858489,-3.0101104337760383
CD14 Mono,13,11,0,0,64,-8.327080336447775,8.147999231140954
CD14 Mono,11,19,0,0,81,-6.262628165122091,10.21798652819906
pDC,16,0,0,0,113,-2.0363757284842134,-1.0258974988051826
CD16 Mono,14,17,0,0,143,-8.882117834921896,5.589337293427331
CD16 Mono,6,18,0,0,107,-8.65198763930422,5.325346891205651
CD14 Mono,5,10,0,0,84,-7.806394663687765,7.248510782044274
CD14 Mono,12,16,0,0,113,-8.781435576315939,7.629372064392907
CD14 Mono,10,16,0,0,94,-6.423625555869162,8.661673013489587
NK,2,0,0,0,55,0.32706570899862053,2.124484721939904
CD14 Mono,5,18,0,0,145,-6.372902956839621,9.319357339661462
CD14 Mono,28,11,0,0,114,-7.486973849173605,7.299761716645104
T activated,4,0,0,0,19,0.9159452048577666,-3.8389587957450324
T activated,2,0,0,0,25,2.9694167701043486,-2.872156675536292
CD4 Memory T,2,0,0,0,54,7.762497338417948,-0.9780300814696723
CD14 Mono,16,18,0,0,109,-7.356096354361593,8.408506814759118
CD14 Mono,14,36,0,0,110,-7.2201925190649625,7.601384107392175
CD8 T,3,0,0,0,125,1.2483288375176786,1.293436710160119
NK,1,3,0,0,120,0.5079185692109466,0.6102370064667291
CD8 T,4,0,0,0,59,0.7383721200265289,0.5897453468254632
CD4 Memory T,4,2,0,0,54,6.017281922463358,-1.2382290918418342
B Activated,12,0,0,0,73,3.668784293297708,7.919744912903649
CD16 Mono,5,17,0,0,120,-8.341660109396994,6.094656411927087
CD16 Mono,10,20,0,0,162,-9.324869719382345,3.555029098313195
CD4 Memory T,4,0,0,0,63,5.0161427584924105,-2.545630272109168
CD4 Naive T,0,3,0,0,55,8.550137910012186,-0.40121343322481456
CD8 T,0,0,0,0,51,5.014012250069559,-0.45882582255091015
CD14 Mono,11,12,0,0,136,-7.2071967991552945,10.549424592774255
CD16 Mono,42,9,0,0,145,-8.412930098410666,5.392132226746423
B,9,0,0,0,53,4.988962563637674,6.221766893189294
Eryth,22,23,0,0,148,-8.484387007590353,5.416701261322839
CD14 Mono,10,20,0,0,93,-6.17217978560549,7.826657239716393
CD4 Naive T,1,0,0,0,55,9.081474694374979,-1.7281642515250617
CD4 Memory T,8,0,0,0,59,4.340047749642313,-1.0004311759063178
CD4 Naive T,1,0,0,0,72,7.534877213601053,-0.6770816404410773
NK,1,0,0,0,72,0.13114913082498314,1.2374779622963494
CD4 Naive T,0,0,0,0,73,8.082795533303202,-2.0210064012595588
CD14 Mono,21,25,0,0,164,-8.06702145659548,8.926843110840661
CD14 Mono,17,17,0,0,150,-7.809730616446554,10.364410821717126
CD8 T,0,1,1,0,70,1.7628248063363432,-0.31851394065107647
CD14 Mono,18,32,0,0,161,-8.440983382102072,9.629839364807946
CD14 Mono,2,18,0,0,25,-4.837943640585959,8.11533302478109
CD4 Naive T,1,3,0,0,58,7.739893826607645,0.45705444030080494
CD16 Mono,6,13,0,0,77,-8.964269247885763,3.7062332075050897
CD14 Mono,9,9,0,0,104,-5.5609446438513395,8.6860355775765
CD4 Naive T,3,2,0,0,67,9.106284531716287,-1.2229034263678962
NK,2,0,0,0,56,0.9769492474831939,1.672590557854516
CD8 T,4,0,0,0,65,2.512839707497537,0.06438641659532247
CD14 Mono,30,15,0,0,189,-7.442231741782248,7.217194024842126
CD16 Mono,24,20,0,0,92,-9.566738692160666,4.533220712464196
T activated,0,0,0,0,26,6.808892163399637,-2.6897767145224982
NK,5,5,0,0,75,0.48955187476056816,2.076787416260583
CD4 Memory T,8,0,0,0,58,8.314790162209452,0.49898463897023854
CD4 Naive T,2,0,0,0,43,8.283427628640116,-1.9970322210380012
CD4 Naive T,1,1,0,0,107,6.790680321816385,-1.5052646953650886
CD4 Memory T,2,0,0,0,47,6.191688927773416,-0.6914426047393256
B,6,1,0,0,59,5.733805092934549,6.769471589844567
CD14 Mono,13,14,1,0,117,-8.824984160300314,8.308250848572595
CD4 Memory T,2,1,0,0,88,6.012499722603739,-1.1029201109000617
CD4 Memory T,2,0,0,0,67,5.7167276469506625,-1.2357395250388556
CD14 Mono,5,17,0,0,110,-6.2424841793738,11.092049066346032
CD16 Mono,4,23,0,0,121,-8.49586257063967,5.5507740419319695
CD14 Mono,8,14,0,0,127,-7.045261469718039,10.179578248780114
CD4 Naive T,4,1,0,0,68,9.736072930458963,-2.666333730895179
CD14 Mono,4,19,0,0,46,-5.282966223593771,8.635981027405602
B,2,0,0,0,56,6.443073662880838,6.365904752533776
CD4 Naive T,0,0,0,0,47,7.359939965371073,-0.8171211440154487
CD14 Mono,7,8,0,0,97,-8.640355673667013,8.2849182527474
CD4 Naive T,2,2,0,0,62,8.439205559853495,-0.4723888296672279
CD4 Memory T,6,0,0,0,59,4.539640339974344,-3.953733976561683
CD14 Mono,12,14,0,0,77,-6.607400027152121,9.704135362427575
CD4 Naive T,3,1,0,0,82,8.869720849160135,-1.2876535017081672
CD4 Memory T,1,0,0,0,68,6.294535550240457,-0.45605256744112316
CD8 T,2,0,0,0,72,4.070077332619608,-0.6018106896468574
CD8 T,1,0,0,0,81,4.1850151149072055,-0.8339387137481147
CD8 T,2,0,0,0,62,6.305021676186502,-0.2657347280570442
CD4 Memory T,4,2,0,0,62,3.850944193962991,-0.64856290407862
CD4 Naive T,2,0,0,0,43,7.275764378670633,-3.932228620726722
NK,6,0,0,0,62,0.5641235438622832,1.3691894452980584
T activated,3,1,0,0,29,0.533137652043283,-3.901185568053382
CD14 Mono,2,19,0,0,84,-7.636674490805685,9.364643518250329
B,1,0,0,0,73,5.386719617012918,6.2936796586922235
CD4 Memory T,3,0,0,0,65,6.696110638741434,-0.10717995055403055
CD4 Memory T,0,0,0,0,41,6.806608590249002,-1.9644473154136115
CD14 Mono,5,14,0,0,145,-7.550112334128439,9.152165834229333
T activated,12,1,0,0,99,2.1435662833489775,-3.5104139406272346
CD8 T,0,0,0,0,54,1.2839886275567411,1.6009300392082757
CD14 Mono,27,12,0,0,72,-6.558065977927267,9.432364885132653
NK,2,2,0,0,54,1.6227046576775908,0.760864083092553
CD14 Mono,8,22,0,0,99,-6.157783118125021,9.479645196717126
NK,1,4,0,0,73,0.17045623338598015,2.1709498804024285
CD4 Naive T,5,2,0,0,80,7.061922463540018,-1.9195485670157844
CD4 Naive T,2,0,0,0,65,6.195537003640116,-1.5269537527152472
DC,57,17,0,0,232,-6.6543284329138395,6.024688188355309
CD16 Mono,14,19,0,0,106,-9.432461348410666,4.430618707459313
CD4 Naive T,2,0,0,0,70,7.702704342965067,-1.2435322362967902
CD16 Mono,18,25,0,0,159,-9.32517108046633,5.164758626740319
CD4 Memory T,2,0,0,0,71,5.637082013253153,-0.3600608665534431
CD4 Naive T,10,3,0,0,34,9.096894654396952,-3.758480842787879
CD4 Memory T,3,0,0,0,65,4.649709614876688,-0.608839388568061
CD14 Mono,12,13,0,0,142,-6.594769087668478,9.922715608399255
T activated,0,0,0,0,41,1.9494437304772734,-3.3729932863303596
CD4 Naive T,3,3,0,0,67,8.282069596413553,-0.37138491459574047
CD4 Memory T,7,0,0,0,113,4.513898762825907,-0.6427187878676826
CD16 Mono,15,15,0,0,95,-8.74526270949465,3.8167318742683953
CD16 Mono,6,24,0,0,115,-8.601170149680197,4.472563688080651
CD14 Mono,11,14,0,0,106,-6.406245318289816,9.032679025452477
CD4 Memory T,4,0,0,0,64,4.314306649331034,-0.9982231814452582
CD14 Mono,11,6,0,0,51,-6.295266714926779,8.033801500122888
CD8 T,1,0,0,0,80,1.7020756331719755,1.4018264453819818
CD4 Memory T,2,0,0,0,53,5.439629468087137,-0.08841940816875042
CD4 Naive T,6,1,0,0,48,8.050856980446756,-1.8950079042502814
CD4 Naive T,0,0,0,0,53,7.666783246163309,-0.9558558423110419
CD8 T,1,0,0,0,47,5.3234733668603305,-1.1338679153510505
T activated,1,0,0,0,51,2.040131959084451,-3.3861842710563117
CD16 Mono,6,17,0,0,134,-9.64035376631838,3.8869909685066766
CD4 Naive T,3,2,0,0,70,7.496198567513407,-0.7733316380568915
B,0,0,0,0,51,5.595236691597879,5.889416639130456
CD14 Mono,3,13,0,0,112,-8.377294150229513,9.800680581848962
B,4,0,0,0,85,5.6289357272424105,7.107251588623864
NK,0,0,0,0,60,0.409125897053659,2.0980152528694695
CD4 Memory T,8,0,0,0,78,4.304373654488504,-0.5270885486194068
CD16 Mono,9,13,0,0,135,-9.53121527754885,4.089093152802331
CD14 Mono,5,15,0,0,80,-7.096347895499289,8.424340669434411
CD4 Naive T,2,5,0,0,59,8.136449250344217,-1.0155118066855842
Mk,1,1,0,0,66,6.875289353493631,-1.4105582792350226
CD4 Naive T,1,0,0,0,73,9.339572342995584,-1.092448230464118
CD4 Memory T,2,0,0,0,57,4.240024479988993,-0.4345206577369148
NK,1,2,0,0,63,-0.3431838127337098,1.9548968713692254
Mk,27,0,0,0,61,0.47399446642774345,-3.9840961057731086
CD16 Mono,13,25,0,0,109,-9.28073748671633,4.482418958466393
CD14 Mono,5,18,0,0,83,-4.684902754660666,9.131118242066247
CD14 Mono,17,23,0,0,195,-7.107092944022238,8.39734214953695
B,6,3,0,0,60,5.186446103218973,5.8624782007149285
CD14 Mono,7,16,0,0,102,-7.90673789107424,8.150483552735192
CD4 Naive T,1,0,0,0,48,7.956252488259256,-0.659979935366767
CD14 Mono,4,17,0,0,82,-4.585427370902121,8.951757852356774
CD14 Mono,23,19,0,0,114,-7.414609995719015,7.59989923648153
CD4 Naive T,2,0,0,0,71,8.10727635300535,-2.1427400667258674
CD14 Mono,15,17,0,0,137,-8.31163462721926,7.948521081726891
CD14 Mono,3,13,0,0,40,-4.729744997855246,8.879134599488122
CD16 Mono,9,10,0,0,77,-9.28265055739504,4.29052538089071
DC,28,20,0,0,182,-6.0989180477820035,5.188060228150231
CD4 Naive T,3,0,0,0,63,9.049285325173319,-0.11922041289891543
CD4 Naive T,4,0,0,0,57,9.399903687600077,-0.7019178230353766
CD4 Memory T,3,0,0,0,109,5.832627209786356,-0.5399726588317328
CD14 Mono,11,27,0,0,109,-7.923804369803488,8.707887117188317
T activated,1,3,0,0,28,0.3039770451821685,-4.002697046477454
CD4 Memory T,2,0,0,0,87,6.813540372017801,0.021707576136929377
CD14 Mono,9,29,0,0,73,-5.8700948628149625,10.428205911438805
CD8 T,3,1,0,0,62,2.8718940345086454,0.589279417317254
CD4 Memory T,0,0,0,0,52,5.535430344704569,-3.6878996450492316
CD14 Mono,6,12,0,0,128,-7.114463892813742,8.57304901294027
CD14 Mono,14,8,0,0,47,-6.696483221884787,7.457545224945886
CD4 Naive T,2,0,0,0,41,7.843199166420877,-0.3540711957999641
B,6,2,0,0,74,5.2320827571191195,6.241820756714684
CD4 Naive T,4,0,0,0,68,3.9334882823266386,-3.677754457671302
CD4 Naive T,1,1,0,0,52,8.985489281777323,-0.021298054237025396
CD14 Mono,4,9,0,0,115,-5.521347132559836,9.997197572510583
CD4 Naive T,2,1,0,0,77,7.73621455109495,0.13324234298978505
CD4 Memory T,0,0,0,0,62,6.3005265322961215,-1.1629760820456916
B,4,1,0,0,135,4.572063359383524,5.773944799225671
CD14 Mono,7,9,0,0,51,-4.853785601492941,8.341282312195641
CD4 Naive T,2,3,0,0,55,9.18520489609617,-2.071331437308448
DC,31,25,0,0,155,-7.74441346251589,7.185233060639245
CD4 Naive T,2,0,0,0,44,9.477017792824686,-3.4733350832053596
CD4 Naive T,2,0,0,0,44,9.871815117958963,-2.6095841486045295
T activated,4,0,0,0,37,0.1832545725144744,-3.9360929090568
Mk,4,1,0,0,54,8.941106232766092,-2.2353606779166633
CD16 Mono,17,18,0,0,97,-9.268189993735373,4.261329118531091
CD14 Mono,7,30,0,0,148,-6.960435953970968,9.784700815003259
CD4 Memory T,3,1,0,0,79,5.494001301888407,-1.2482159692832404
B Activated,5,0,0,0,40,3.141773852471292,8.744246904175622
CD4 Naive T,3,3,0,0,64,8.858899506691873,-2.552599247176307
CD4 Memory T,1,0,0,0,27,5.187936219338358,-1.1324680406638556
CD8 T,19,0,0,0,126,0.5922803608216644,-0.2506722766944343
CD4 Naive T,0,0,0,0,52,8.891166123513162,0.0080777894667214
CD4 Memory T,6,1,0,0,143,3.803564223412454,-1.3257849771567756
CD4 Naive T,6,0,0,0,75,6.891026410225809,-4.616238649565833
B,4,0,0,0,38,6.71129361069578,7.3877067010811395
CD14 Mono,2,10,0,0,72,-5.753500071402609,8.764535371582848
CD4 Naive T,0,0,0,0,44,8.763939293984354,0.16854265741620716
CD4 Naive T,0,0,0,0,54,8.751250657204569,-2.219209726531165
CD8 T,0,7,0,0,81,1.7535434094704985,1.5398476760796136
CD4 Memory T,6,0,0,0,59,5.887332829598368,-1.0938798148223334
B,0,1,0,0,94,5.3788675395287875,6.09507221392904
B,22,0,0,0,103,4.729655179146707,6.468990270417077
CD14 Mono,22,15,0,0,94,-7.243124571677267,7.905702058594567
DC,21,24,0,0,193,-5.855896559592306,4.679800454895837
CD4 Naive T,0,0,0,0,45,8.622862252358377,-1.839102442938941
CD14 Mono,8,11,0,0,118,-6.4418722065649625,7.794071618836266
CD14 Mono,10,21,0,0,118,-7.839861002799093,8.287742082398278
DC,11,22,0,0,214,-6.292457667227804,5.522788469117028
CD4 Naive T,1,0,0,0,62,9.099859627846659,-0.7340928275176459
CD14 Mono,7,12,0,0,93,-6.989086714621603,8.83421844653402
CD4 Memory T,3,0,0,0,61,6.5997842875756625,-0.9505079347678596
CD14 Mono,5,17,0,0,35,-5.083089438315451,9.565168802063805
B,0,2,0,0,61,6.364074620369852,5.398309652130944
CD4 Naive T,2,0,0,0,61,9.169737252358377,-1.442355926711219
CD4 Naive T,2,5,0,0,64,9.029753121499002,-0.2798878211566383
CD4 Naive T,1,1,0,0,54,9.797614487770975,-1.7788190204688483
CD16 Mono,5,15,0,0,114,-9.423111525412619,3.996404115479333
CD4 Memory T,5,0,0,0,57,7.727022561196268,-1.1261385042258674
Mk,11,0,0,0,99,4.51598635590452,-6.201576765257972
T activated,2,0,0,0,39,0.5377171961106658,-4.016750629622596
CD4 Naive T,0,0,0,0,32,9.462546738747537,-0.18398979641880336
CD14 Mono,7,24,1,0,86,-6.2448154362402555,10.491866533081872
NK,0,5,0,0,64,0.09872734821218253,2.031948034088952
CD14 Mono,3,16,0,0,79,-5.966175166007101,9.811223451416833
B,1,1,0,0,72,6.540468129280985,6.446476403992516
CD14 Mono,15,13,0,0,47,-5.710771647330343,8.533982698243005
B,3,0,0,0,58,5.643293294075907,6.982094232361657
CD4 Naive T,3,1,0,0,43,8.705150994423807,-1.3968279916831428
CD4 Naive T,1,1,0,0,65,6.605578812722147,-3.340046699721473
CD16 Mono,14,14,0,0,95,-9.49620207869631,3.3976787965706414
CD14 Mono,22,20,0,0,132,-7.323787299033224,10.431878511231286
CD4 Naive T,5,1,0,0,66,9.801448258522928,-3.359007890898841
CD4 Naive T,0,0,0,0,82,8.498322877053202,-0.8694409687110358
B,2,0,0,0,35,5.498906048897684,6.274531785767419
CD14 Mono,30,22,0,0,177,-7.229253378745138,7.997966234009606
CD4 Naive T,4,5,0,0,55,8.382137688759745,0.5211468379906243
DC,12,15,0,0,279,-5.732668486472189,4.457630101960046
CD4 Naive T,1,2,0,0,72,9.606377991799295,-2.5755835134574347
CD14 Mono,6,15,0,0,75,-6.351310339804709,10.405582849305016
CD14 Mono,5,19,0,0,119,-6.4548045071325895,10.232468072693688
CD4 Memory T,7,0,0,0,63,7.021830948952616,0.11287130824838339
CD14 Mono,18,14,0,0,82,-7.224910822745382,9.81601947955404
CD4 Naive T,0,0,0,0,61,7.220588597420633,-0.6516558487006598
CD14 Mono,10,17,0,0,122,-7.2464610012732145,10.047994081299645
CD4 Memory T,2,0,0,0,54,6.7705277529992465,-0.5223304588385993
CD14 Mono,12,24,0,0,120,-6.288379755850851,10.748211328308923
NK,2,0,0,0,76,2.2743946639336943,0.6022750180176324
T activated,2,0,0,0,37,6.683289441231668,-1.3952808935233527
CD4 Naive T,2,0,0,0,56,7.485182675484598,-0.6568174917289191
CD4 Naive T,7,0,0,0,64,8.237116250161112,-0.29079286344732586
CD4 Naive T,0,0,0,0,73,8.876519593361795,-0.437964703519004
CD8 T,6,0,0,0,83,4.185485276345194,-0.23924608119215313
CD14 Mono,1,13,0,0,99,-5.4689012440405484,9.106391374390466
CD14 Mono,16,19,0,0,136,-8.063536730643332,9.564322892945153
CD14 Mono,6,13,0,0,66,-7.736513701315939,8.56417507342611
CD8 T,4,0,0,0,55,3.299359711769998,0.28711268715177235
CD14 Mono,12,7,0,0,62,-5.772659388419211,10.93600410632406
B,1,0,0,0,58,6.146644505623758,5.888862554352624
CD4 Naive T,9,3,0,0,74,3.9785384265221952,7.791321222107751
NK,3,5,0,0,75,-0.007622969385206693,2.1354183595589227
CD14 Mono,2,15,0,0,53,-5.455325213309347,8.535725061219079
CD4 Naive T,3,0,0,0,58,8.8971323100366,-2.264226968962806
CD4 Naive T,0,4,0,0,51,7.751161965493143,-0.44683986492838207
CD14 Mono,9,22,0,0,76,-7.280914870139181,8.726108018677575
CD4 Naive T,0,0,0,0,38,9.614155205849588,-1.1776236850806647
CD14 Mono,20,15,0,0,76,-8.427324858542502,8.172002260010583
NK,12,3,0,0,65,1.2708412734307646,1.2213323753288812
CD14 Mono,23,32,0,0,118,-6.993798819418966,8.672030870240075
CD14 Mono,13,16,0,0,107,-7.452414122458517,7.9659256380013055
B,1,2,0,0,118,5.3165201274194125,5.807213727753503
CD14 Mono,6,23,0,0,170,-8.79142912947756,7.602267209809167
CD14 Mono,7,22,0,0,118,-7.97305115782839,10.155160371582848
CD4 Naive T,1,0,0,0,56,5.9872120944299105,-1.2576045353003913
CD4 Memory T,8,1,0,0,21,4.605780514840067,-2.0266134101935798
B,5,0,0,0,46,6.606661233071268,5.648554746430261
CD8 T,21,2,0,0,162,0.16124090826886894,-0.7462624866553718
CD14 Mono,3,10,0,0,102,-6.497616377707541,9.568822328369958
CD14 Mono,9,32,0,0,142,-6.729994383688986,9.734840814392907
T activated,3,0,0,0,39,3.783335360650003,-2.5461845953055793
CD4 Naive T,1,0,0,0,52,7.876048478249491,-0.37521704621996227
CD4 Naive T,0,4,0,0,66,7.285519990090311,-0.9544485170432502
CD16 Mono,10,25,0,0,165,-9.660022345419943,4.311832372467858
CD14 Mono,7,17,0,0,92,-7.594409075614035,9.674708787720544
CD14 Mono,7,11,0,0,47,-6.947066870566427,8.696724359314782
B Activated,6,1,0,0,72,0.3381562260426879,-2.8485906679221564
